pg_direccion,pg_nombre,pg_descripcion,pg_numero_de_publicaciones,pg_seguidores,pg_seguidos,ph_descripcion,ph_likes,ph_fecha,ph_url,ph_nombre,ph_atributos,ph_numerado
,,,,,,"Photo by @acacia.johnson | A cabin faces Safety Sound, Alaska. This protected lagoon near Nome has been a critical hunting, fishing, and gathering ground for Alaska Native peoples for millennia—favored for its protected waters and rich migratory bird life. Today it's globally recognized as an Important Bird Area, key to conservation efforts. Follow me at @acacia.johnson for more stories from Alaska and beyond. #alaska #safetysound #nome",79.563 Me gusta,2023-01-29T17:00:12.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327621481_881099543218933_5211897109743619348_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=4fhCFcuSGacAX-iJQLw&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjUzOTE3NDYwNzUyMjgyNg%3D%3D.2-ccb7-5&oh=00_AfAr6pym7pZcuPI-w4a283N5ILNPmESBi9EeL3hNg0f1PQ&oe=6417BBE9&_nc_sid=6136e7,imagenpreubaH199-1.jpg,"Photo by National Geographic on January 29, 2023. May be an image of 2 people.",199
,,,,,,,,,,,,
,,,,,,"Photos by @kiliiiyuyan | These portraits document a group of 21st-century ""wildlings"" from North America and Europe as they rediscover the primitive living skills of the Paleolithic. The Living Wild movement, spearheaded by a British expat named Lynx Vilden (on horseback), looks to change what is known as short-term wilderness survival into long-term wilderness thriving. I took these portraits with a portable backdrop shortly before heading out on a month-long excursion into the high-mountain wilderness of central Washington State—where the only material items allowed would be ones made using entirely natural materials and methods before the age of metal.

These immersion courses, where I've worked as a guest instructor, draw on hunter-gatherer methods. Today Vilden is based out of northern Norway, where participants learn how to make tools from stone or wood, use friction fire, tan hides, hunt and process meat, and gather edible berries among other activities—without any fallbacks to post-agricultural technologies. Some attendees want a deeper relationship to the landscape they live in; others seek personal alternatives to the capitalism that has taken over much of the world culturally.

It's not without controversy, as some view the movement as Indigenous appropriation. I hope both Vilden and the Indigenous peoples who hold the movement accountable will pave the way for a clearer understanding of the morality around it—and that it might bring us all closer to the land once again. Follow me for more on the human relationship with land.

This caption was updated on January 31.",338.189 Me gusta,2023-01-29T12:00:12.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327613589_496676755981265_7998892250439020796_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=kjBzLviSo2AAX8e5c2S&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjM4ODE3NTgyMDE1ODQ3Mg%3D%3D.2-ccb7-5&oh=00_AfCTOKCW__xk-WIz00zx4zEoRowVv2vs-afXnw7XsOk78A&oe=64171698&_nc_sid=6136e7,imagenpreubaH200-1.jpg,"Photo by National Geographic on January 29, 2023. May be an image of 1 person.",200
,,,,,,"Photos by @kiliiiyuyan | These portraits document a group of 21st-century ""wildlings"" from North America and Europe as they rediscover the primitive living skills of the Paleolithic. The Living Wild movement, spearheaded by a British expat named Lynx Vilden (on horseback), looks to change what is known as short-term wilderness survival into long-term wilderness thriving. I took these portraits with a portable backdrop shortly before heading out on a month-long excursion into the high-mountain wilderness of central Washington State—where the only material items allowed would be ones made using entirely natural materials and methods before the age of metal.

These immersion courses, where I've worked as a guest instructor, draw on hunter-gatherer methods. Today Vilden is based out of northern Norway, where participants learn how to make tools from stone or wood, use friction fire, tan hides, hunt and process meat, and gather edible berries among other activities—without any fallbacks to post-agricultural technologies. Some attendees want a deeper relationship to the landscape they live in; others seek personal alternatives to the capitalism that has taken over much of the world culturally.

It's not without controversy, as some view the movement as Indigenous appropriation. I hope both Vilden and the Indigenous peoples who hold the movement accountable will pave the way for a clearer understanding of the morality around it—and that it might bring us all closer to the land once again. Follow me for more on the human relationship with land.

This caption was updated on January 31.",338.189 Me gusta,2023-01-29T12:00:12.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327591598_578908943746477_8181766878658877721_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=YwmbyEJXTYcAX8vDi8u&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjM4ODE3ODQzNzI3NzE3NQ%3D%3D.2-ccb7-5&oh=00_AfCt6b6bQDM-uTvYr83hJJZ8CfZyW7D3jvMtQqFvvtxs3A&oe=64168BB1&_nc_sid=6136e7,imagenpreubaH200-2.jpg,"Photo by National Geographic on January 29, 2023. May be an image of 1 person.",200
,,,,,,"Photos by @kiliiiyuyan | These portraits document a group of 21st-century ""wildlings"" from North America and Europe as they rediscover the primitive living skills of the Paleolithic. The Living Wild movement, spearheaded by a British expat named Lynx Vilden (on horseback), looks to change what is known as short-term wilderness survival into long-term wilderness thriving. I took these portraits with a portable backdrop shortly before heading out on a month-long excursion into the high-mountain wilderness of central Washington State—where the only material items allowed would be ones made using entirely natural materials and methods before the age of metal.

These immersion courses, where I've worked as a guest instructor, draw on hunter-gatherer methods. Today Vilden is based out of northern Norway, where participants learn how to make tools from stone or wood, use friction fire, tan hides, hunt and process meat, and gather edible berries among other activities—without any fallbacks to post-agricultural technologies. Some attendees want a deeper relationship to the landscape they live in; others seek personal alternatives to the capitalism that has taken over much of the world culturally.

It's not without controversy, as some view the movement as Indigenous appropriation. I hope both Vilden and the Indigenous peoples who hold the movement accountable will pave the way for a clearer understanding of the morality around it—and that it might bring us all closer to the land once again. Follow me for more on the human relationship with land.

This caption was updated on January 31.",338.189 Me gusta,2023-01-29T12:00:12.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327595610_217816073945991_4123114039073847873_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=jImZZHGoKIYAX_aURkd&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjM4ODE4MTM3MzI0MDk0OA%3D%3D.2-ccb7-5&oh=00_AfD14mgXWkuOdHCxnZ-UXYOd_XsawEy03BOiRB6WZ-niKQ&oe=6416342B&_nc_sid=6136e7,imagenpreubaH200-3.jpg,"Photo by National Geographic on January 29, 2023. May be an image of 1 person.",200
,,,,,,,,,,,,
,,,,,,"Photo by @joelsartore | Female acorn weevils use their long snouts, or rostra, to drill into a developing acorn from multiple angles, breaking up and softening the tissue inside before boring into it once more to lay their eggs. The weevil larvae feed on the acorn as they develop. Photo taken at Waubonsie State Park in Iowa. To see more species featured in the Photo Ark follow me @joelsartore. #weevil #acorn #insect #photography #wildlifephotography #studioportrait #PhotoArk",113.133 Me gusta,2023-01-29T04:00:13.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327479144_2498120317001663_6966496793987369104_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=sW9nl2-p8SoAX9S6eKp&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjE0NjYwMTEzMTQyNDk4Ng%3D%3D.2-ccb7-5&oh=00_AfDLpHUTWjPFk9B-NmagfLzku19w8tsX3y2evdnTrz32nA&oe=64169F44&_nc_sid=6136e7,imagenpreubaH201-1.jpg,"Photo by National Geographic on January 28, 2023.",201
,,,,,,,,,,,,
,,,,,,"Photo by David Chancellor @chancellordavid | In South Africa, each morning I rise before dawn, drawn into a land of light punctuated by the sounds and scents of the wild. Slowly the forms of lions materialize from the darkness. Frosty footprints are left in the crisp air, leaving with the warmth of the sun. From a world of mystery and darkness, the land is quickly transformed into the Africa that I love. Another day is born before my very eyes. To see more follow me @chancellordavid.",279.554 Me gusta,2023-01-29T01:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327458223_856986062198929_8719986325148559402_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=UscDJ2l8MhEAX--TtNz&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNjA1NjAwNjcwNzA5ODE4OA%3D%3D.2-ccb7-5&oh=00_AfBhPYmN22B8vAZfN_GDptVXo2hhlWPqnif9XexhV-mjVg&oe=64163081&_nc_sid=6136e7,imagenpreubaH202-1.jpg,"Photo by National Geographic on January 28, 2023.",202
,,,,,,,,,,,,
,,,,,,"Photo by @javier_aznar_photography | The flowers of a cannonball tree, on long stalks projecting from the trunk, are large, beautiful, and aromatic. The tree is named for its cannonball-shaped fruit. In contrast to the flowers, the fruit releases a fetid scent at maturity, when it hits the ground and breaks open, attracting different animals. Follow @javier_aznar_photography to learn more about the organisms of the Amazon rainforest. #flowers #amazon #rainforest",140.735 Me gusta,2023-01-28T22:00:13.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327620692_999049797738482_1225672476725834023_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=evv9Ws1bucwAX9XOeLl&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNTk2NTQwMDUxMjEzMzYxMw%3D%3D.2-ccb7-5&oh=00_AfAKajt-qFBa__2gzLn1d5Jps8BQJ0TcbFTHfKHh5slwxw&oe=6417C307&_nc_sid=6136e7,imagenpreubaH203-1.jpg,"Photo by National Geographic on January 28, 2023.",203
,,,,,,,,,,,,
,,,,,,"Photos by @jasperdoest | Meeting Teun Toebes (center) on assignment last year opened my eyes to the selfless, compassionate care he provides for the residents of a nursing home for adults with dementia. At only 23 years old, Toebes has been living rent free at the nursing home for more than two years, providing companionship and joy to his housemates, who are often over 50 years his senior.

Toebes’s goal is not to live the life of his housemates—that’s not possible given the age difference—but rather to contribute to dementia care in his own way. He often organizes activities, such as camping in the home’s garden. His focus on maintaining personal contact creates moments of happiness and thereby improves quality of life. “The memories my housemates have of me are based on love and friendship and not on rational memories, such as my name,” says Toebes. Recently, he moved to another nursing home because he felt that all his friends had passed away within a year or two. “People in nursing homes lead an isolated life, which makes them ill. I try to make a difference from within these homes,” he explains.

“Everyone should be entitled to an equal and inclusive society that is not diminished due to a single medical diagnosis,” he continues. “To combat the stigma often associated with dementia, it is essential to view people with this condition as human beings rather than a burden on society. Only when we recognize the individual’s humanity will they never be forgotten.”

Follow me @jasperdoest for more images about the science of longevity. #longevity #dementia #dementiaawareness",72.920 Me gusta,2023-01-28T17:00:14.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327828048_1209186133136714_6618371217252846713_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=jPhvHhpr69wAX_U-LC9&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNTgxNDM5NDM0NDczNDYxNQ%3D%3D.2-ccb7-5&oh=00_AfBT90w2AXiXCIs1iGnh4ijoiiX9BeBp3b3hLEWsiBCJ-g&oe=6417BEAA&_nc_sid=6136e7,imagenpreubaH204-1.jpg,"Photo by National Geographic on January 28, 2023. May be an image of 3 people.",204
,,,,,,"Photos by @jasperdoest | Meeting Teun Toebes (center) on assignment last year opened my eyes to the selfless, compassionate care he provides for the residents of a nursing home for adults with dementia. At only 23 years old, Toebes has been living rent free at the nursing home for more than two years, providing companionship and joy to his housemates, who are often over 50 years his senior.

Toebes’s goal is not to live the life of his housemates—that’s not possible given the age difference—but rather to contribute to dementia care in his own way. He often organizes activities, such as camping in the home’s garden. His focus on maintaining personal contact creates moments of happiness and thereby improves quality of life. “The memories my housemates have of me are based on love and friendship and not on rational memories, such as my name,” says Toebes. Recently, he moved to another nursing home because he felt that all his friends had passed away within a year or two. “People in nursing homes lead an isolated life, which makes them ill. I try to make a difference from within these homes,” he explains.

“Everyone should be entitled to an equal and inclusive society that is not diminished due to a single medical diagnosis,” he continues. “To combat the stigma often associated with dementia, it is essential to view people with this condition as human beings rather than a burden on society. Only when we recognize the individual’s humanity will they never be forgotten.”

Follow me @jasperdoest for more images about the science of longevity. #longevity #dementia #dementiaawareness",72.920 Me gusta,2023-01-28T17:00:14.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327484336_554532099746372_8762462483876142937_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=h03D2PTrJE4AX-xcWon&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNTgxNDM5MjI1NTg4Nzc1Mg%3D%3D.2-ccb7-5&oh=00_AfB42QA8Gc-g_yAbpduA8oz2hGpECWrxFCRWvQ9c_2yGlg&oe=6416B781&_nc_sid=6136e7,imagenpreubaH204-2.jpg,"Photo by National Geographic on January 28, 2023. May be an image of 1 person.",204
,,,,,,,,,,,,
,,,,,,"Photo by Erika Larsen @erikalarsen888 | Crystal River, Florida, is considered the manatee capital of the world, and Kings Bay, fed by springs, is home to the Crystal River National Wildlife Refuge, sheltering manatees year-round.

In the winter months, residents view manatees from footbridges and recognize them by the scars they bear from boat propellers. Of adult manatees, 95% have been hit by a boat once, and 25% have been hit at least 10 times. Propeller scars become unique markings and are the easiest way to identify these marine mammals. A collection scientists started in the late 1970s, the Manatee Individual Photo-Identification System database, now provides an extensive portrait of more than 3,800 manatees.",100.526 Me gusta,2023-01-28T12:00:12.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327693677_587826596520082_7077776939933014664_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=omU5Vc-7T_kAX_OcGz1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNTY2MzQxNTQyMzM2MzE3MQ%3D%3D.2-ccb7-5&oh=00_AfDqkenUNqthbGpFvX7UTs9Joym3pCIH2p-zAPofMkq01g&oe=6416C2B9&_nc_sid=6136e7,imagenpreubaH205-1.jpg,"Photo by National Geographic on January 28, 2023.",205
,,,,,,,,,,,,
,,,,,,"Read the full story at the link in bio.

The James Webb Space Telescope is discovering distant clusters of stars that formed surprisingly early—presenting new mysteries about how the universe evolved.

Image by NASA, ESA, CSA, M. Zamani (ESA/Webb)",111.801 Me gusta,2023-01-28T04:00:11.000Z,https://scontent-mad1-1.cdninstagram.com/v/t51.2885-15/327380162_1905606619789346_1809975774128892868_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=BPzRrK_K3F8AX8kxAGv&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNTQyMTgwMTk2OTgxNDQ2Mg%3D%3D.2-ccb7-5&oh=00_AfCoBzPR8rgqNE8YgoAEAl73dIAUplIdbJPPPufnH1pAVQ&oe=64174965&_nc_sid=6136e7,imagenpreubaH206-1.jpg,"Photo by National Geographic on January 27, 2023. May be an image of text that says 'The most ancient galaxies we've ever seen are coming into view'.",206
,,,,,,,,,,,,
,,,,,,"Photo by @kianahayeri | The Afghan government last month barred women from attending private and public universities—the latest blow to women’s rights. The Taliban administration has all but reinstituted the hard-line rule the group maintained during its first stretch in power, during the 1990s. Above: In August two university students prepare for a final exam. Second: Women leave the Kabul University campus. #kabul #afghanistan #talibantakeover #girlseducation",68.691 Me gusta,2023-01-28T01:00:12.000Z,https://scontent-mad2-1.cdninstagram.com/v/t51.2885-15/327583331_685011233325874_6476847048496376112_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-mad2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=1pbrcUz6mj8AX8LogWT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MzAyNTMzMTIwODYzMzU4MzgyNA%3D%3D.2-ccb7-5&oh=00_AfBaRBasyQq3eG4jMxr-duUJidUDGmnh0CLIeWRrGufjbw&oe=64164E91&_nc_sid=6136e7,imagenpreubaH207-1.jpg,"Photo by National Geographic on January 27, 2023. May be an image of 2 people.",207
